restaurant_id,name,days_in_advance,primary_cuisine,secondary_cuisines,primary_dining_style,secondary_dining_styles,facilities,primary_place,places,hashtags,weighted_rating_score,total_revenue,total_bookings,total_guests,total_no_shows,total_temporary_bookings,avg_revenue_per_booking,no_show_rate,kol_views,kol_likes,kol_comments,unique_kols_used,web_views,web_revenue
982.0,Prince Cafe at Prince Palace Hotel Bangkok,60.0,international,"american, european, thai, international",buffet,"family friendly, buffet, hotel restaurant","accommodates 120+ people, free wifi, have parking, free event equipment, indoor seating, accommodates 80+ people, accommodates 50+ people",popularzone:rama 4,popularzone:rama 4,"time to celebrate, amex",4.601536546471638,74742984.0,4840.0,15990.0,85.0,64.0,15442.765289256198,0.01756198347107438,100063.0,4716.0,41.0,0.0,126.0,0.0
984.0,China Palace at Prince Palace Hotel Bangkok,60.0,chinese,Unknown,buffet,"casual dining, hotel buffet, family friendly, buffet, hotel restaurant","accommodates 50+ people, wheelchair access, accommodates 80+ people, accommodates 120+ people, have parking, indoor seating",location:pom prap sattru phai,Unknown,"best dim sum buffets in bangkok, amex, time to celebrate",4.440236252132398,73322928.0,2071.0,8281.0,20.0,28.0,35404.60067600193,0.009657170449058426,0.0,0.0,0.0,0.0,270.0,0.0
997.0,Cafe Claire by Oriental Residence,90.0,french,"italian, international, french, european",buffet,"buffet, fine dining","wheelchair access, have parking, indoor seating",location:pathum wan,popularzone:ploenchit,"top 10 restaurant bkk (indo), italian fine dining restaurants under 1000 baht, amex, birthday celebration, you&i, hotel buffet recommended, celebrate love with us",4.686427779200644,37925440.0,1500.0,4285.0,16.0,28.0,25283.626666666667,0.010666666666666666,0.0,0.0,0.0,0.0,67.0,0.0
1000.0,Neta Grill Central Rama 2,90.0,japanese,Unknown,grill/bbq,"family friendly, grill/bbq, chain restaurant, casual dining, buffet","accommodates 50+ people, have parking, wheelchair access, indoor seating",shoppingmall:central rama 2,shoppingmall:central rama 2,"amex, come more pay less, time to celebrate",4.38069292966809,14287145.0,542.0,1601.0,6.0,18.0,26360.046125461253,0.01107011070110701,0.0,0.0,0.0,0.0,146.0,0.0
1003.0,Greenhouse Restaurant Avani Sukhumvit Bangkok,60.0,thai,"fusion, international, thai",hotel buffet,"hotel buffet, family friendly, casual dining, hotel restaurant","have parking, scenic view, outdoor seating, indoor seating, wheelchair access",btsroute:bts on nut,"popularzone:phra khanong, btsroute:bts on nut","top sales hotel restaurants, free-flow promotion, birthday celebration, amex, celebrate love with us, come more pay less",4.804211071927054,101667800.4,2937.0,11267.0,52.0,28.0,34616.20715015322,0.017705141300646918,0.0,0.0,0.0,0.0,209.0,0.0
1006.0,,,,,,,,,,,,95301670.0,8156.0,22342.0,202.0,139.0,11684.85409514468,0.024767042667974498,3869.0,66.0,4.0,1.0,0.0,0.0
1007.0,Ruen Petch Suki Nonthaburi Bypass Road,60.0,thai,Unknown,hot pot/shabu,"family friendly, casual dining, hot pot/shabu, buffet, chain restaurant",indoor seating,popularzone:nonthaburi,"popularzone:rattanathibet, popularzone:nonthaburi","time to celebrate, nonchopkin, family friendly thai restaurants under 1000 baht in nonthaburi, amex",4.688444742770883,54566290.0,4589.0,13042.0,64.0,76.0,11890.671170189584,0.013946393549792983,0.0,0.0,0.0,0.0,171.0,0.0
1008.0,,,,,,,,,,,,1606100.0,117.0,411.0,0.0,4.0,13727.350427350428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016.0,,,,,,,,,,,,100178710.0,11317.0,11805.0,1.0,9.0,8852.055315012813,8.836264027569144e-05,0.0,0.0,0.0,0.0,0.0,0.0
1023.0,The Emperor Montien Riverside Hotel,90.0,chinese,Unknown,hotel restaurant,"family friendly, casual dining, hotel buffet, buffet, hotel restaurant","wheelchair access, indoor seating, have parking",location:bang kho laem,popularzone:rama 3,"amex, best dim sum buffets in bangkok, hotel buffet recommended",4.721857562313056,38531280.0,1276.0,4648.0,81.0,11.0,30196.92789968652,0.06347962382445141,0.0,0.0,0.0,0.0,705.0,0.0
1039.0,KBBQ Sukhumvit ,90.0,korean,Unknown,buffet,"grill/bbq, chain restaurant, family friendly, casual dining, buffet","indoor seating, accommodates 50+ people",popularzone:asok,"popularzone:asok, popularzone:nana, btsroute:bts nana","time to celebrate, top 10 restaurant bkk (swe), must visit bkk 2025 for hongkong tourists, birthday celebration, famous restaurants, buffet mania",4.70945686344105,90020230.0,5459.0,20816.0,268.0,0.0,16490.241802527937,0.049093240520241804,0.0,0.0,0.0,0.0,292.0,0.0
1056.0,,,,,,,,,,,,6740232.0,169.0,549.0,2.0,1.0,39883.02958579882,0.011834319526627219,0.0,0.0,0.0,0.0,0.0,0.0
1058.0,,,,,,,,,,,,304590.0,32.0,71.0,0.0,1.0,9518.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063.0,Boon Tong Kee Central Eastville,90.0,singaporean,chinese,casual dining,"casual dining, chain restaurant, mall restaurant, family friendly","have baby chair, have parking, indoor seating",awardtype:50 million milestone,"popularzone:chokchai 4, popularzone:kaset nawamin, shoppingmall:central eastville","redtable 2024 award winner, amex, celebration redtable awards 2025, time to celebrate",4.741672230861884,21049500.0,2132.0,5909.0,59.0,82.0,9873.12382739212,0.027673545966228893,0.0,0.0,0.0,0.0,0.0,0.0
1065.0,Brewski Rooftop Sports Bar Radisson Blu Plaza Bangkok (Indoor),60.0,international,"fusion, international",rooftop,"casual dining, pub/bar, rooftop, sports bar","sports screening, wheelchair access, indoor seating, have parking",popularzone:asok,"btsroute:bts asok, popularzone:phrom phong, popularzone:asok",pizza,4.412765536118661,7480900.0,529.0,1341.0,80.0,0.0,14141.587901701323,0.15122873345935728,0.0,0.0,0.0,0.0,64.0,0.0
1069.0,27 Bites Brasserie at Radisson Blu Plaza Bangkok,60.0,international,"international, fusion",buffet,"buffet, hotel restaurant, family friendly, hotel buffet, casual dining","wheelchair access, have parking, indoor seating",btsroute:bts asok,"popularzone:phrom phong, popularzone:asok, btsroute:bts asok","hotel buffets, international buffet near phrom phong, asok, thonglor under 1000 baht, amex, pizza",4.704255051767612,18738500.0,572.0,1896.0,7.0,2.0,32759.615384615383,0.012237762237762238,0.0,0.0,0.0,0.0,215.0,0.0
1075.0,Jaw Nuea Chokchai 4,90.0,thai,"steakhouse, thai",grill/bbq,"casual dining, family friendly, grill/bbq",indoor seating,popularzone:chokchai 4,Unknown,amex,4.234219278829826,1466820.0,90.0,185.0,0.0,4.0,16298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1142.0,,,,,,,,,,,,6441443.9,183.0,470.0,1.0,4.0,35199.14699453552,0.00546448087431694,0.0,0.0,0.0,0.0,0.0,0.0
1146.0,Yao Rooftop Bar Bangkok Marriott Hotel The Surawongse,60.0,chinese,"chinese, international",rooftop,"hotel restaurant, rooftop, open air/outdoor","free wifi, accommodates 120+ people, accommodates 50+ people, accommodates 80+ people, dj, indoor seating, outdoor seating, have parking, scenic view",popularzone:silom,popularzone:silom,Unknown,4.690593948832198,9703500.0,367.0,826.0,18.0,10.0,26440.054495912806,0.04904632152588556,0.0,0.0,0.0,0.0,525.0,0.0
1153.0,The Kitchen Table (Buffet) at W Bangkok Hotel ,90.0,international,"american, italian, european, fusion, international",hotel restaurant,"hotel buffet, chain restaurant, buffet, casual dining, family friendly, hotel restaurant","wheelchair access, indoor seating, have parking",btsroute:bts chong nonsi,"popularzone:silom, btsroute:bts saint louis, btsroute:bts chong nonsi","you&i, buffet mania, pizza, time to celebrate, amex, hottest promotion, top sales hotel restaurants, come more pay less",4.778829504603387,120722076.0,6693.0,24061.0,63.0,92.0,18037.06499327656,0.00941281936351412,0.0,0.0,0.0,0.0,861.0,0.0
1157.0,Assembly Point Thonglor @ One One Hotel Bkk,90.0,thai,"thai isaan, thai",rooftop,"rooftop, buffet, tapas/small plates","karaoke, indoor seating, have parking, free wifi, live music, private room up to 10 people, accommodates 50+ people, outdoor seating, accommodates 80+ people",popularzone:thonglor,popularzone:thonglor,"amex, top sales hotel restaurants",4.759065225179128,22354776.0,746.0,2413.0,20.0,25.0,29966.187667560323,0.02680965147453083,58023.0,1210.0,53.0,3.0,115.0,0.0
1159.0,Blue Sky Rooftop Bar Centara Grand at Central Plaza Ladprao,90.0,european,"international, european",rooftop,"hotel restaurant, fine dining, rooftop","scenic view, accommodates 50+ people, indoor seating, have parking, wheelchair access",awardbadge:red table award,"mrtroute:mrt phahon yothin, btsroute:bts ha yaek lat phrao, shoppingmall:central ladprao, popularzone:ladprao","international fine dining accomodating 50+ people, birthday celebration, free-flow promotion",4.720264536876247,168776430.0,5437.0,11572.0,36.0,66.0,31042.19790325547,0.0066212985102078355,0.0,0.0,0.0,0.0,551.0,0.0
1167.0,,,,,,,,,,,,5216350.0,150.0,560.0,6.0,3.0,34775.666666666664,0.04,0.0,0.0,0.0,0.0,0.0,0.0
1168.0,,,,,,,,,,,,8081150.0,298.0,868.0,17.0,4.0,27117.953020134228,0.05704697986577181,0.0,0.0,0.0,0.0,0.0,0.0
1170.0,,,,,,,,,,,,14841180.0,657.0,1516.0,11.0,5.0,22589.31506849315,0.0167427701674277,0.0,0.0,0.0,0.0,0.0,0.0
1171.0,,,,,,,,,,,,8827420.0,321.0,890.0,13.0,9.0,27499.7507788162,0.040498442367601244,0.0,0.0,0.0,0.0,0.0,0.0
1178.0,Mexicano Restaurante Autentico,90.0,mexican,"latin american, mexican",hotel restaurant,"fast food, hotel restaurant, casual dining, grill/bbq, hotel buffet, family friendly","swimming pool, free wifi, wheelchair access, indoor seating, have parking, vegan/vegetarian friendly, scenic view, outdoor seating, have baby chair",btsroute:bts asok,"btsroute:bts asok, mrtroute:mrt sukhumvit, shoppingmall:terminal 21 asok, popularzone:ekkamai, popularzone:phrom phong, popularzone:asok, popularzone:thonglor",Unknown,4.74731891375752,12595024.0,533.0,1469.0,9.0,15.0,23630.439024390245,0.016885553470919325,0.0,0.0,0.0,0.0,20.0,0.0
1181.0,Saffron Cruise by Banyan Tree,60.0,thai,Unknown,cruise,"fine dining, healthy, cruise, hotel restaurant","free wifi, scenic view, have baby chair, outdoor seating, vegan/vegetarian friendly",awardbadge:red table award,"btsroute:bts charoen nakhon, shoppingmall:iconsiam, popularzone:charoen nakorn","dining cruise, celebration redtable awards 2025, luxury thai restaurants over 3000 baht, dinner cruise, hungry hub picks, amex, birthday celebration, christmas & new year deal, free-flow promotion, must visit bkk 2025 for korean tourists, time to celebrate",4.805916787542055,676916280.0,6549.0,19700.0,9.0,302.0,103361.77737059093,0.001374255611543747,21205.0,296.0,117.0,4.0,853.0,0.0
1184.0,Earw Thai Suki Boran The Crystal SB Ratchapruek,90.0,chinese,"chinese, international, fusion",family friendly,"chain restaurant, casual dining, grill/bbq, family friendly, hot pot/shabu","pet friendly, private room up to 40 people, accommodates 80+ people, private room up to 20 people, have parking, private room up to 10 people, accommodates 50+ people, indoor seating, wheelchair access, accommodates 120+ people, have baby chair, outdoor seating, valet parking",popularzone:ratchaphruek,popularzone:ratchaphruek,amex,4.687493104597631,49335000.0,2511.0,7942.0,42.0,29.0,19647.550776583033,0.016726403823178016,0.0,0.0,0.0,0.0,41.0,0.0
1189.0,,,,,,,,,,,,172530.0,8.0,27.0,0.0,0.0,21566.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192.0,Man Ho Chinese Restaurant at JW Marriott Hotel,90.0,chinese,Unknown,hotel restaurant,hotel restaurant,Unknown,popularzone:nana,Unknown,"come more pay less, celebration redtable awards 2025",4.73344583434876,28025090.0,999.0,3304.0,27.0,15.0,28053.143143143145,0.02702702702702703,5365.0,409.0,26.0,0.0,1159.0,0.0
1198.0,Red Sky Rooftop & Bar 56th Floor,90.0,international,"european, international",rooftop,"casual dining, rooftop, open air/outdoor","have parking, wheelchair access, indoor seating, scenic view, outdoor seating",awardbadge:red table award,"btsroute:bts chit lom, btsroute:bts siam","celebrate love with us, amex, birthday celebration, you&i, free-flow promotion, top 10 restaurant bkk (india), top 10 restaurant bkk (indo), famous restaurants, top 10 restaurant bkk (ger)",4.586732438577787,186245800.0,9582.0,20535.0,185.0,119.0,19437.048632853268,0.019307034022124817,28619.0,138.0,36.0,1.0,741.0,0.0
1220.0,,,,,,,,,,,,2101995.0,68.0,315.0,3.0,1.0,30911.691176470587,0.04411764705882353,0.0,0.0,0.0,0.0,0.0,0.0
1235.0,You&I Premium Suki Buffet Mega Bangna,90.0,japanese,japanese,hot pot/shabu,"family friendly, casual dining, chain restaurant, buffet, hot pot/shabu","have parking, accommodates 50+ people, wheelchair access, indoor seating",shoppingmall:megabangna,shoppingmall:megabangna,"celebration redtable awards 2025, you&i, mala hub, amex, time to celebrate, goodbyemoney",4.664888557239041,30154676.0,1709.0,4784.0,29.0,30.0,17644.6319485079,0.016968987712112346,0.0,0.0,0.0,0.0,143.0,0.0
1236.0,You&I Premium Suki Buffet Central Westgate,90.0,japanese,japanese,hot pot/shabu,"casual dining, family friendly, buffet, chain restaurant, hot pot/shabu","have parking, wheelchair access, indoor seating, accommodates 50+ people",awardtype:red table 2025,popularzone:nonthaburi,"celebration redtable awards 2025, time to celebrate, amex, you&i, goodbyemoney, mala hub",4.636212626919159,9317444.0,671.0,1508.0,0.0,18.0,13885.907600596125,0.0,0.0,0.0,0.0,0.0,82.0,0.0
1238.0,You&I Premium Suki Buffet Central Eastville,90.0,japanese,japanese,hot pot/shabu,"family friendly, casual dining, hot pot/shabu, buffet, chain restaurant","indoor seating, accommodates 50+ people, wheelchair access, have parking",shoppingmall:central eastville,"shoppingmall:central eastville, popularzone:kaset nawamin","time to celebrate, amex, mala hub, goodbyemoney, you&i, celebration redtable awards 2025",4.8707669133774445,18259546.0,1138.0,2894.0,1.0,34.0,16045.295254833041,0.0008787346221441124,0.0,0.0,0.0,0.0,117.0,0.0
1239.0,You&I Premium Suki Buffet Zpell Future Park Rangsit ,90.0,japanese,japanese,hot pot/shabu,"chain restaurant, buffet, family friendly, casual dining, hot pot/shabu","wheelchair access, have parking, indoor seating, accommodates 50+ people",awardbadge:red table award,"popularzone:rangsit, shoppingmall:future park rangsit","goodbyemoney, you&i, mala hub, time to celebrate, amex, celebration redtable awards 2025",4.774960659914903,15650736.0,1048.0,2567.0,1.0,32.0,14933.908396946565,0.0009541984732824427,0.0,0.0,0.0,0.0,168.0,0.0
1242.0,Earw Thai Suki Boran Central Plaza Rama 3,60.0,chinese,"international, chinese, fusion",family friendly,"hot pot/shabu, chain restaurant, family friendly, grill/bbq, casual dining","have parking, accommodates 50+ people, indoor seating, accommodates 80+ people, private room up to 20 people, have baby chair, private room up to 10 people, pet friendly, wheelchair access, valet parking, outdoor seating, private room up to 40 people, accommodates 120+ people",shoppingmall:central rama 3,shoppingmall:central rama 3,amex,4.342337140462548,10937030.0,501.0,1432.0,3.0,9.0,21830.399201596807,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0
1243.0,,,,,,,,,,,,22535650.0,1112.0,2616.0,6.0,10.0,20265.872302158274,0.00539568345323741,0.0,0.0,0.0,0.0,0.0,0.0
1244.0,Earw Thai Suki Boran Central Plaza WestGate,60.0,chinese,"international, fusion, chinese",family friendly,"family friendly, grill/bbq, hot pot/shabu, chain restaurant, casual dining","outdoor seating, accommodates 80+ people, indoor seating, valet parking, accommodates 120+ people, accommodates 50+ people, private room up to 20 people, private room up to 40 people, private room up to 10 people, have parking, wheelchair access, pet friendly, have baby chair",location:bang kapi,Unknown,amex,4.4138058375981295,7693190.0,365.0,1039.0,2.0,9.0,21077.23287671233,0.005479452054794521,0.0,0.0,0.0,0.0,0.0,0.0
1245.0,,,,,,,,,,,,26019970.0,1090.0,5695.0,0.0,8.0,23871.532110091743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246.0,Earw Thai Suki Boran Seacon Square Srinagarindra,60.0,chinese,"international, chinese, fusion",family friendly,"grill/bbq, chain restaurant, casual dining, hot pot/shabu, family friendly","accommodates 50+ people, accommodates 120+ people, private room up to 20 people, private room up to 40 people, private room up to 10 people, valet parking, pet friendly, indoor seating, wheelchair access, outdoor seating, have parking, have baby chair, accommodates 80+ people",popularzone:on nut,popularzone:on nut,amex,4.631314427997841,10033940.0,612.0,1435.0,4.0,7.0,16395.32679738562,0.006535947712418301,2287.0,47.0,1.0,1.0,0.0,0.0
1259.0,Earw Thai Suki Boran K Village,60.0,chinese,"chinese, fusion, international",family friendly,"hot pot/shabu, casual dining, chain restaurant, family friendly, grill/bbq","private room up to 20 people, outdoor seating, have parking, pet friendly, wheelchair access, accommodates 120+ people, private room up to 10 people, indoor seating, valet parking, accommodates 50+ people, private room up to 40 people, have baby chair, accommodates 80+ people",mrtroute:mrt qsncc,"mrtroute:mrt qsncc, popularzone:thonglor, shoppingmall:k village",amex,4.76411960663445,5012630.0,196.0,686.0,0.0,6.0,25574.64285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296.0,Chowpati Indian Street Food Bangkok,90.0,indian,"chinese, fusion, indian",family friendly,"casual dining, family friendly, fast food, afternoon tea","halal, accommodates 50+ people, free wifi, indoor seating, accommodates 80+ people, vegan/vegetarian friendly, have parking",btsroute:bts nana,"btsroute:bts nana, popularzone:nana",Unknown,4.654456261164499,5660210.0,296.0,793.0,7.0,0.0,19122.33108108108,0.02364864864864865,0.0,0.0,0.0,0.0,0.0,0.0
1318.0,,,,,,,,,,,,1045110.0,60.0,153.0,0.0,0.0,17418.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1336.0,You&I Premium Suki Buffet Samyan Mitrtown,90.0,japanese,japanese,hot pot/shabu,"hot pot/shabu, casual dining, family friendly, chain restaurant, buffet","have parking, wheelchair access, accommodates 50+ people, indoor seating",awardtype:red table 2025,"popularzone:sam yan, shoppingmall:samyan mitrtown, mrtroute:mrt sam yan","celebration redtable awards 2025, you&i, amex, time to celebrate, goodbyemoney, mala hub",4.626630878754409,28592748.0,1756.0,4841.0,4.0,42.0,16282.8861047836,0.002277904328018223,0.0,0.0,0.0,0.0,120.0,0.0
